2016-07-01	0.0010808096795976445	-0.0003206917530326203	0.004037404597283523	-0.0007295083728041662	0.0010808096795975608	82160000
2016-06-30	0.013298378391081086	0.0010217804627603577	0.013333368626050834	0.0009675842288128234	0.013298378391081167	133030000
2016-06-29	0.01636780910281333	0.0026593664993157518	0.016932440676616034	0.0026593664993157518	0.016367809102813435	106380000
2016-06-28	0.01572209405008496	0.0029328370730932196	0.015722094050085067	0.0029328370730932196	0.015722094050085067	112190000
2016-06-27	-0.014971180322687195	-0.0026170746663218836	-0.0026170746663218836	-0.019405480913179063	-0.014971180322687183	138740000
2016-06-24	-0.03388584361881979	-0.003577769221025484	-0.003577769221025484	-0.0363515580505942	-0.033885843618819744	239000000
2016-06-23	0.012948789960310918	0.0035588494306739715	0.012948789960310902	0.0035588494306739715	0.012948789960310902	98070000
2016-06-22	-0.0027426320933466052	0.00016486244731028776	0.005071848234454945	-0.0033298929618271744	-0.0027426320933465753	89440000
2016-06-21	0.001396321860223609	0.001261505311953126	0.004098356602462605	-0.0002846614574845141	0.0013963218602235372	85130000
2016-06-20	0.007338489940413158	0.0034912829335269624	0.0153435225823364	0.0034912829335269624	0.007338489940413195	99380000
2016-06-17	-0.0032673054501195773	1.9164387923709114e-05	1.9164387923709114e-05	-0.007348986633665455	-0.003267305450119551	248680000
2016-06-16	0.005268072099696854	-0.002150741924128896	0.006504485756506417	-0.009573652677199007	0.00526807209969693	91950000
2016-06-15	-0.001960438034918727	0.0016311384495617531	0.004986790498806792	-0.0025918535629411155	-0.0019604380349187434	94130000
2016-06-14	-0.003251668998073912	-0.001224359899222871	8.117606572399794e-05	-0.007708532781917521	-0.003251668998073942	93740000
2016-06-13	-0.007436711317004153	-0.0019501360905652687	0.0015638914929114733	-0.007500010420736447	-0.007436711317004185	101690000
2016-06-10	-0.0066637946357584465	-0.0025781847403484326	-0.0025781847403484326	-0.00961066378820763	-0.006663794635758391	90540000
2016-06-09	-0.001103097583093825	-0.001947804114888263	9.437462968886479e-06	-0.004952494890716919	-0.0011030975830937928	69690000
2016-06-08	0.0037222903543021346	-0.0003550586371494635	0.004332673257740893	-0.0003550586371494635	0.00372229035430216	71260000
2016-06-07	0.0010016120753287559	0.0008867372939469487	0.004626052680902992	0.0008867372939469487	0.0010016120753286728	78750000
2016-06-06	0.0063609336701604515	0.0010461527859035868	0.008009134389337813	0.0008844806226400159	0.00636093367016044	71870000
2016-06-03	-0.0017658375470938719	-0.0021728079402975053	-0.0003021894611842102	-0.008346013043358358	-0.001765837547093918	82270000
2016-06-02	0.0027482592546328416	-3.480340010320049e-05	0.0027482592546328455	-0.00484096340053497	0.0027482592546328455	75560000
2016-06-01	0.00013890343103390449	-0.0018355019021275565	0.0012357464898984372	-0.006881924213748114	0.0001389034310339543	78530000
2016-05-31	-0.0048128697915962165	0.001022719816632378	0.0014557830081309842	-0.00834720325335414	-0.00481286979159623	147390000
2016-05-27	0.002520244138051839	-8.073982842626837e-05	0.0025202441380518525	-0.00019960373020799782	0.0025202441380518525	73190000
2016-05-26	-0.0013007697558570402	0.00044868838014244794	0.002081078322616614	-0.0026714521418702564	-0.001300769755857023	68940000
2016-05-25	0.00821521336401489	0.0016400643689080674	0.010485689852376634	0.0016400643689080674	0.008215213364014984	79180000
2016-05-24	0.012183270429892645	0.0018441602164631643	0.014272060795583297	0.0018441602164631643	0.012183270429892534	86480000
2016-05-23	-0.0004576762876935644	0.0003485303755481617	0.0028432625650545162	-0.0011935743253151943	-0.0004576762876935536	87790000
2016-05-20	0.0037589651244161	0.00011011625525902957	0.007820274036860253	0.00011011625525902957	0.0037589651244160915	111990000
2016-05-19	-0.005204583340697584	-0.0007108607141951273	-0.0007108607141951273	-0.011157247580199425	-0.005204583340697622	95530000
2016-05-18	-0.00019174738990401145	-0.0016372620637400415	0.006060487870358733	-0.006375907331879316	-0.00019174738990401785	79120000
2016-05-17	-0.010204585780474099	-0.0005222828170129423	-0.0005222828170129423	-0.013595784880851891	-0.010204585780474118	103260000
2016-05-16	0.010002134142937482	-0.0002030499549851017	0.01257350678955782	-0.0002030499549851017	0.010002134142937491	88440000
2016-05-13	-0.010450026127930938	-0.0005293789114303449	0.0008036022685591337	-0.011738919951468696	-0.01045002612793089	86640000
2016-05-12	0.0005296593018949747	0.0	0.0049161383482785315	-0.0048409296621758635	0.0005296593018950801	88560000
2016-05-11	-0.012116590357595004	-0.000519864471815179	-0.000519864471815179	-0.012120403313136796	-0.012116590357595047	87390000
2016-05-10	0.012563005857375877	0.001171925070057478	0.012916546903549042	0.001171925070057478	0.012563005857375797	75790000
2016-05-09	-0.0019571289925343826	0.0001814337959897827	0.0023972821112179243	-0.004072572197360569	-0.001957128992534418	85590000
2016-05-06	0.004525294665688651	-0.0005894528842323998	0.004746588305209798	-0.004548518985561079	0.004525294665688628	80020000
2016-05-05	0.0005354389502672142	0.0007489948692196435	0.004807000187229571	-0.002007757773089036	0.0005354389502671975	81530000
2016-05-04	-0.005613818622495793	-0.0008952005762155046	-0.0007238845156150031	-0.007993978266632062	-0.00561381862249577	95020000
2016-05-03	-0.007839066822783182	-0.0011407955561314465	-0.0011407955561314465	-0.01231218630202291	-0.007839066822783236	97060000
2016-05-02	0.006612012332166851	0.0005704330482376729	0.007804196502369631	3.9560268760840955e-06	0.0066120123321669055	80100000
2016-04-29	-0.003203404776330114	-0.000990979758119681	-0.0008933824586866423	-0.010026454247950789	-0.0032034047763300766	136670000
2016-04-28	-0.011683641697918324	-0.000979401505695976	-0.00032260597055400186	-0.013579763900230524	-0.011683641697918357	100920000
2016-04-27	0.0028476685301611826	0.0003235247010091591	0.005243922418495028	-0.0038943467812114774	0.0028476685301612736	109090000
2016-04-26	0.0007275909889250383	0.0005640812976854814	0.0037007514019964383	-0.002395824466902452	0.0007275909889250531	92570000
2016-04-25	-0.001472458015691132	-0.0007115488162189321	-0.0007115488162189321	-0.00823157503297911	-0.0014724580156911804	83770000
2016-04-22	0.0011806170410881042	0.00014076169891752421	0.002465176135278302	-0.004038861510746394	0.0011806170410881833	134120000
2016-04-21	-0.0062858259159513175	-0.00018952453123710633	0.0006089393717927383	-0.007315259411517339	-0.006285825915951282	102720000
2016-04-20	0.0023635132563109094	0.00032628534627865413	0.006316261159528214	-0.001240122273944766	0.0023635132563109007	100210000
2016-04-19	0.0027460016224929566	0.0004409788032990747	0.005515435384910505	-0.0010958838306838192	0.002746001622492944	89820000
2016-04-18	0.005961695816497474	-0.00040574017874139834	0.00626169038101132	-0.0027512413727610596	0.005961695816497414	89390000
2016-04-15	-0.0016159798969558204	-2.6802269518455546e-05	0.0006259307176772477	-0.0032923193869165424	-0.0016159798969558326	118160000
2016-04-14	0.0010135195402631327	0.00022172442891621458	0.0030076216205217055	-0.0012753790367692197	0.0010135195402631858	84510000
2016-04-13	0.01055395623897868	0.0011517334273825064	0.011122218184383303	0.0011517334273825064	0.010553956238978701	91710000
2016-04-12	0.009389154305196231	0.0008503838693296739	0.010709452008088371	-0.0001617553916072323	0.009389154305196268	81020000
2016-04-11	-0.001169188580010397	0.0005415914067044003	0.008799582677891493	-0.001198190465023452	-0.0011691885800103607	107100000
2016-04-08	0.0019952159353052597	0.0007655750145303397	0.00869622435822115	-0.0007867297190305989	0.0019952159353051613	79990000
2016-04-07	-0.009826673289213437	-0.001624034857184875	-0.001624034857184875	-0.0130853266828872	-0.009826673289213383	90120000
2016-04-06	0.006403932156091866	0.00012093780958744027	0.0068299881425233355	-0.003452828723372492	0.006403932156091807	99410000
2016-04-05	-0.007536769915994823	-0.0010695553363025967	-0.0010695553363025967	-0.008876329311608422	-0.007536769915994834	115230000
2016-04-04	-0.00313329867502213	0.0003732208343285581	0.0007660906268003309	-0.004613119276109634	-0.0031332986750221004	85230000
2016-04-01	0.006087622791270551	-0.001320299201528763	0.007146733554360685	-0.006619718306928202	0.006087622791270508	104890000
2016-03-31	-0.00178195617695538	-3.439559119122748e-05	0.0022035227100507537	-0.0026494526951856834	-0.0017819561769554237	102600000
2016-03-30	0.004738289726624107	0.0010916962851312828	0.008903704767044163	0.0010916962851312828	0.004738289726624156	79330000
2016-03-29	0.005572658863993799	-0.0013008291339390299	0.006125892732999905	-0.0057666861356273635	0.005572658863993718	86160000
